FID,FID_,Inspection,License__,Risk,str_Name,Zip,Latitude,Longitude,Violation,Type,count_ins,D_crime,Exp,D_rodent,D_sani,D_envir,year_built,Pass1
859,1039,1393222,32536,Risk 2 (Medium),IRVING,60618,41.953825420000001,-87.705634140000001,1,Canvass,1,392.393199999999980,0,43.307000000000002,351.831500000000010,1438.165800000000000,1910,1
860,4564,1151528,32540,Risk 1 (High),MORGAN,60608,41.833618870000002,-87.651182689999999,1,Canvass,1,518.434899999999970,1,150.679399999999990,297.518599999999990,2256.742400000000100,1908,1
861,3745,1110372,32633,Risk 1 (High),ONTARIO,60611,41.893480840000002,-87.622074060000003,1,Canvass,1,493.842400000000000,1,222.423900000000000,356.597800000000010,394.531700000000000,1991,1
862,8920,1326675,32693,Risk 1 (High),HARLEM,60638,41.792565320000001,-87.801401839999997,1,Canvass,1,1094.547600000000100,0,385.275300000000020,1222.204800000000000,2092.968699999999900,1992,1
863,4329,1365243,32709,Risk 1 (High),MICHIGAN,60611,41.898948539999999,-87.623974989999994,1,Canvass Re-Inspection,2,556.609799999999950,1,364.826199999999970,672.679700000000030,503.257000000000010,1969,0
864,1186,1345655,32761,Risk 1 (High),LINCOLN,60657,41.944800020000002,-87.672403450000004,1,Canvass,1,361.393800000000000,1,273.784699999999990,390.226900000000000,2025.760000000000000,1921,1
865,8595,1326870,32813,Risk 1 (High),CLARK,60613,41.949706190000001,-87.658701410000006,1,Canvass,1,288.838599999999990,0,298.755900000000000,479.589099999999970,2495.473500000000100,1918,1
866,1963,1343525,32834,Risk 1 (High),CENTRAL,60623,41.837146689999997,-87.714741439999997,1,Complaint,2,755.144300000000040,0,409.046699999999990,461.838799999999990,934.712200000000050,1902,1
867,292,1092749,32843,Risk 1 (High),ADAMS,60603,41.879436239999997,-87.624854360000000,1,Canvass,2,675.299600000000050,0,235.254400000000000,786.371300000000020,719.213600000000040,1958,1
868,3023,1361099,32881,Risk 1 (High),CLARK,60657,41.942599520000002,-87.652644820000006,1,Complaint Re-Inspection,4,462.771599999999980,0,171.728800000000010,355.294100000000010,1045.171399999999900,1901,0
869,9049,1326625,32898,Risk 1 (High),ONTARIO,60654,41.893222549999997,-87.639833769999996,0,Short Form Complaint,2,465.641000000000020,0,405.359100000000010,558.495300000000040,986.950399999999950,1935,1
870,1459,1228279,32909,Risk 1 (High),35TH,60609,41.830632180000002,-87.646746769999993,1,Complaint,3,538.231400000000010,0,145.800600000000000,383.925400000000020,2339.732700000000000,1929,0
871,2331,1324720,32939,Risk 1 (High),WELLS,60610,41.891989230000000,-87.633930579999998,1,Canvass,1,256.285199999999970,0,201.708499999999990,416.448199999999990,837.543400000000020,1881,1
872,1799,1369985,33011,Risk 1 (High),ARCHER,60638,41.794564749999999,-87.769144490000002,1,Canvass,1,1313.382300000000000,0,467.154999999999970,810.505499999999980,3469.811400000000000,1955,1
873,1814,1092678,33099,Risk 2 (Medium),CLARK,60614,41.930553449999998,-87.643648790000000,1,Canvass,1,575.475199999999970,1,127.064100000000000,91.101299999999995,571.453899999999980,1972,1
874,7928,1277818,33114,Risk 1 (High),MILWAUKEE,60622,41.908523910000000,-87.674797499999997,1,Canvass Re-Inspection,2,219.824099999999990,0,246.669700000000010,374.548400000000020,1220.490700000000100,1889,0
875,10220,1151148,33130,Risk 1 (High),CICERO,60652,41.744080550000000,-87.741038459999999,1,Canvass,1,828.641899999999960,1,979.095199999999980,611.333700000000020,4205.619800000000400,1972,1
876,4647,1106734,33141,Risk 1 (High),HOWARD,60626,42.019273069999997,-87.672567970000003,1,Canvass,1,379.898000000000020,0,281.130800000000020,637.449600000000030,2078.557899999999800,1899,1
877,5836,1151420,33144,Risk 2 (Medium),CICERO,60652,41.754660119999997,-87.741384760000003,1,Complaint,1,1259.289199999999900,1,1122.794100000000100,2226.940599999999900,6290.476499999999800,2005,1
878,10967,1321584,33145,Risk 2 (Medium),CICERO,60638,41.775941590000002,-87.742338689999997,1,Complaint Re-Inspection,2,468.218599999999980,1,1246.642100000000000,1362.518300000000000,5369.772399999999800,1979,1
879,643,1343578,33146,Risk 2 (Medium),26TH,60623,41.844249429999998,-87.732620600000004,1,Canvass,1,419.901000000000010,1,542.896899999999960,587.100000000000020,2079.405499999999800,2009,1
880,2595,1369363,33152,Risk 1 (High),MICHIGAN,60611,41.894754370000001,-87.624394350000003,1,Canvass Re-Inspection,2,474.086999999999990,1,499.701399999999980,515.425299999999990,361.512600000000020,1989,0
881,2989,1361162,33154,Risk 1 (High),MICHIGAN,60611,41.894754370000001,-87.624394350000003,1,Canvass,1,474.086999999999990,1,499.701399999999980,515.425299999999990,361.512600000000020,1989,1
882,2987,1361161,33156,Risk 1 (High),MICHIGAN,60611,41.894754370000001,-87.624394350000003,1,Canvass,1,474.086999999999990,1,499.701399999999980,515.425299999999990,361.512600000000020,1989,1
883,6279,1336169,33183,Risk 1 (High),79TH,60619,41.751195260000003,-87.603652760000003,1,Canvass Re-Inspection,2,301.616600000000010,0,517.032699999999980,539.694300000000000,2478.363499999999900,2005,0
884,410,1329654,33196,Risk 1 (High),BROADWAY,60640,41.966553609999998,-87.658046209999995,1,Complaint,3,140.929900000000000,1,318.202000000000000,313.059300000000010,908.790300000000000,1906,1
885,4402,1199009,33214,Risk 1 (High),CLYBOURN,60614,41.921924969999999,-87.664619569999999,1,Canvass Re-Inspection,2,400.391799999999990,1,101.517900000000000,301.232899999999970,1418.283200000000100,1881,0
886,9933,1319417,33335,Risk 1 (High),UNIVERSITY,60637,41.794572340000002,-87.598299290000000,1,Canvass,1,608.812699999999950,1,709.385200000000050,1052.677500000000000,666.489500000000020,1960,1
887,7036,1319563,33337,Risk 2 (Medium),58TH,60637,41.789423470000003,-87.600059529999996,1,Canvass,1,1136.723900000000000,1,1521.565200000000000,1541.300800000000000,1918.827900000000000,1929,1
888,7300,1319545,33338,Risk 1 (High),59TH,60637,41.787969889999999,-87.590843539999995,1,Canvass,1,784.973299999999990,1,1669.427300000000100,1322.284500000000000,2295.381800000000100,1931,1
889,6937,1319565,33339,Risk 1 (High),59TH,60637,41.787862539999999,-87.600859319999998,1,Canvass,1,1387.485799999999900,1,1659.604900000000000,1797.917899999999900,2251.538399999999900,1929,1
890,7021,1319562,33341,Risk 1 (High),60TH,60637,41.785840299999997,-87.599068220000007,1,Canvass Re-Inspection,2,756.462800000000020,1,1399.126100000000000,1468.014300000000000,2111.780299999999900,1958,0
891,10299,1319393,33342,Risk 1 (High),UNIVERSITY,60637,41.791335840000002,-87.598220179999998,1,Canvass,1,437.947499999999990,1,1163.904100000000000,994.918699999999940,1277.385500000000100,1923,1
892,6965,1319567,33346,Risk 1 (High),ELLIS,60637,41.789249329999997,-87.601108440000004,1,Canvass Re-Inspection,2,1353.757599999999900,1,1547.449300000000000,1724.912300000000000,2060.861699999999900,1929,0
893,6817,1319575,33347,Risk 1 (High),59TH,60637,41.787921480000001,-87.595806260000003,1,Canvass,1,1268.578800000000000,1,1415.877500000000100,1293.289900000000000,1987.202500000000100,2004,1
894,7291,1319544,33349,Risk 2 (Medium),59TH,60637,41.787885989999999,-87.598883790000002,1,Canvass,1,1258.626299999999900,1,1623.358300000000100,1707.534000000000100,2113.838000000000200,1949,1
895,7191,1319554,33351,Risk 1 (High),57TH,60637,41.791484990000001,-87.602854750000006,1,Canvass,1,1400.518399999999900,1,1368.858999999999900,1480.610300000000100,1681.063200000000100,2008,1
896,8048,1319516,33352,Risk 1 (High),60TH,60637,41.785813869999998,-87.601671479999993,1,Canvass,1,933.910499999999960,1,1390.038700000000100,1250.363700000000100,2194.795999999999800,1958,1
897,6799,1319574,33353,Risk 1 (High),GREENWOOD,60637,41.788690230000000,-87.599498490000002,1,Canvass,1,1215.697200000000100,1,1626.358600000000000,1607.877999999999900,2083.882300000000200,1929,1
898,7795,1319523,33354,Risk 1 (High),60TH,60637,41.785857340000000,-87.597378520000007,1,Canvass,1,849.186400000000050,1,1356.086100000000000,1554.558900000000000,2097.503600000000000,1958,1
899,1170,1319905,33355,Risk 1 (High),GREENWOOD,60637,41.793541529999999,-87.599893140000006,1,Canvass,1,627.515599999999950,1,1121.594300000000000,1123.458400000000000,1029.162300000000000,1960,1
900,6836,1319576,33356,Risk 2 (Medium),UNIVERSITY,60637,41.791166330000003,-87.598215510000003,1,Canvass,1,474.339999999999970,1,1196.271000000000000,1005.334200000000000,1321.737699999999900,1923,1
901,3344,1360865,33440,Risk 1 (High),CLARK,60660,41.983520140000003,-87.668913020000005,1,Canvass Re-Inspection,3,549.118799999999960,1,274.960500000000020,475.593700000000010,2478.516799999999900,1911,0
902,3446,1235969,33463,Risk 1 (High),SHERIDAN,60640,41.975119079999999,-87.655122019999993,1,Canvass,1,420.029000000000000,1,582.565100000000030,502.008699999999980,490.509799999999980,1991,1
903,6312,1146427,33500,Risk 1 (High),KEDZIE,60632,41.811845849999997,-87.704268330000005,1,Complaint,2,395.686899999999980,1,289.552200000000030,573.798700000000050,1359.207500000000000,1922,1
904,5700,1353487,33501,Risk 1 (High),HUBBARD,60611,41.890183360000002,-87.627512229999994,1,Canvass Re-Inspection,2,237.421300000000000,1,513.753600000000010,454.538000000000010,676.505400000000010,1992,0
905,6976,1188648,33509,Risk 1 (High),DAMEN,60618,41.947321660000000,-87.678711730000003,1,Canvass Re-Inspection,2,393.780199999999980,0,113.353399999999990,525.221499999999990,1370.214600000000000,1903,0
906,5463,1235878,33554,Risk 1 (High),DEVON,60660,41.997985219999997,-87.669107120000007,1,Canvass Re-Inspection,2,387.195899999999990,1,237.569600000000010,517.558999999999970,1485.962800000000000,1931,0
907,8719,1326808,33555,Risk 1 (High),WELLS,60654,41.892858459999999,-87.634249240000003,1,Short Form Complaint,2,329.312200000000020,0,263.852800000000000,452.487000000000020,769.736099999999960,1881,1
908,3715,1324652,33590,Risk 1 (High),NORTH,60610,41.910856709999997,-87.645101659999995,1,Canvass Re-Inspection,2,522.893199999999980,1,207.793299999999990,671.084299999999980,1323.817100000000000,1990,0
909,9767,1326208,33624,Risk 1 (High),DEVON,60631,41.997276829999997,-87.809624330000005,1,Canvass,1,1473.399899999999900,0,398.324400000000030,833.519000000000010,3468.794800000000100,1957,1
910,6834,1335855,33631,Risk 1 (High),WELLS,60610,41.907738479999999,-87.634754619999995,1,Canvass,1,156.532100000000010,0,222.058300000000000,200.621700000000000,1029.023999999999900,1995,1
911,9929,1146330,33687,Risk 1 (High),PULASKI,60632,41.798750259999998,-87.723466410000000,1,Canvass Re-Inspection,2,772.214500000000040,1,480.585199999999990,736.169200000000050,2820.292899999999900,1987,0
912,2170,1367334,33706,Risk 2 (Medium),ROOSEVELT,60624,41.866513890000000,-87.705733600000002,1,Canvass,3,581.618000000000050,0,680.048499999999990,412.095899999999970,3606.965000000000100,1981,0
913,11198,1279364,33733,Risk 1 (High),26TH,60623,41.844384599999998,-87.722906440000003,1,Canvass,1,326.832600000000010,0,441.458100000000000,428.973500000000000,2236.384000000000000,1921,1
914,6756,1322534,33783,Risk 1 (High),HALSTED,60614,41.932178749999999,-87.648845370000004,1,Canvass Re-Inspection,2,382.858200000000010,1,68.971100000000007,393.675999999999990,1245.566600000000100,1901,0
915,709,1329633,33820,Risk 2 (Medium),ELSTON,60630,41.962469730000002,-87.732150279999999,1,Canvass,1,361.014799999999980,1,49.204000000000001,338.604199999999990,927.810899999999950,1894,1
916,7861,1335319,33834,Risk 1 (High),MICHIGAN,60611,41.892140779999998,-87.624312779999997,0,Canvass,1,231.226900000000000,1,456.668200000000010,603.105999999999990,343.715300000000010,1966,1
917,7877,1335329,33836,Risk 1 (High),MICHIGAN,60611,41.892140779999998,-87.624312779999997,0,Canvass,1,231.226900000000000,1,456.668200000000010,603.105999999999990,343.715300000000010,1966,1
918,7522,1335498,33838,Risk 1 (High),MICHIGAN,60611,41.892140779999998,-87.624312779999997,1,Canvass Re-Inspection,2,231.226900000000000,1,456.668200000000010,603.105999999999990,343.715300000000010,1966,0
919,7520,1335497,33841,Risk 1 (High),MICHIGAN,60611,41.892140779999998,-87.624312779999997,1,Canvass Re-Inspection,2,231.226900000000000,1,456.668200000000010,603.105999999999990,343.715300000000010,1966,0
920,7874,1335328,33845,Risk 1 (High),MICHIGAN,60611,41.892140779999998,-87.624312779999997,1,Canvass,1,231.226900000000000,1,456.668200000000010,603.105999999999990,343.715300000000010,1966,1
921,7871,1335324,33854,Risk 1 (High),MICHIGAN,60611,41.892140779999998,-87.624312779999997,0,Canvass,1,231.226900000000000,1,456.668200000000010,603.105999999999990,343.715300000000010,1966,1
922,7884,1335325,33856,Risk 1 (High),MICHIGAN,60611,41.892140779999998,-87.624312779999997,0,Canvass,1,231.226900000000000,1,456.668200000000010,603.105999999999990,343.715300000000010,1966,1
923,1923,1296647,33911,Risk 1 (High),WESTERN,60643,41.707483160000002,-87.681801980000003,1,Complaint,2,632.212200000000050,1,613.309999999999950,1032.472700000000000,4234.058900000000000,1962,1
924,3920,1345494,34039,Risk 1 (High),LA,60601,41.884818899999999,-87.632576959999994,1,Canvass,1,447.472300000000020,0,362.859600000000000,377.479400000000000,950.982200000000030,1920,1
925,4802,1305369,34078,Risk 1 (High),ARCHER,60632,41.806294209999997,-87.717192120000007,1,Canvass,1,425.666800000000020,1,189.258199999999990,413.631100000000000,2401.918000000000100,1894,1
926,4964,1361249,34114,Risk 1 (High),NORTH,60622,41.910594349999997,-87.677329259999993,1,Canvass,1,272.499000000000020,0,253.778300000000000,235.982900000000000,487.781700000000000,1921,1
927,4136,1360406,34128,Risk 2 (Medium),55TH,60632,41.793590889999997,-87.693228079999997,1,Canvass,1,556.879099999999990,1,624.971999999999980,405.287300000000020,1581.452000000000000,2006,1
928,450,1155182,34135,Risk 2 (Medium),WESTERN,60643,41.682343690000003,-87.681007949999994,1,Canvass,1,921.789999999999960,1,1066.851100000000100,1154.824599999999900,4053.197099999999900,1960,1
929,1365,1375288,34139,Risk 1 (High),TOUHY,60666,42.008536399999997,-87.914428439999995,1,Canvass,2,21617.163300000000000,0,16610.321300000000000,22284.153100000000000,29084.714400000001000,2006,1
930,832,1375648,34142,Risk 1 (High),TOUHY,60666,42.008536399999997,-87.914428439999995,1,Canvass Re-Inspection,3,21617.163300000000000,0,16610.321300000000000,22284.153100000000000,29084.714400000001000,2006,0
931,739,1375703,34146,Risk 1 (High),TOUHY,60666,42.008536399999997,-87.914428439999995,1,Canvass,2,21617.163300000000000,0,16610.321300000000000,22284.153100000000000,29084.714400000001000,2006,1
932,4655,1354164,34150,Risk 2 (Medium),TOUHY,60666,42.008536399999997,-87.914428439999995,1,Canvass,1,21617.163300000000000,0,16610.321300000000000,22284.153100000000000,29084.714400000001000,2006,1
933,1060,1236103,34154,Risk 1 (High),TOUHY,60666,42.008536399999997,-87.914428439999995,1,Canvass,3,21617.163300000000000,0,16610.321300000000000,22284.153100000000000,29084.714400000001000,2006,0
934,1723,1236059,34157,Risk 1 (High),TOUHY,60666,42.008536399999997,-87.914428439999995,1,Canvass,2,21617.163300000000000,0,16610.321300000000000,22284.153100000000000,29084.714400000001000,2006,1
935,5102,1353853,34159,Risk 2 (Medium),TOUHY,60666,42.008536399999997,-87.914428439999995,1,Canvass,1,21617.163300000000000,0,16610.321300000000000,22284.153100000000000,29084.714400000001000,2006,1
936,1699,1370001,34167,Risk 1 (High),TOUHY,60666,42.008536399999997,-87.914428439999995,1,Canvass,2,21617.163300000000000,0,16610.321300000000000,22284.153100000000000,29084.714400000001000,2006,1
937,1701,1236057,34169,Risk 1 (High),TOUHY,60666,42.008536399999997,-87.914428439999995,1,Canvass,3,21617.163300000000000,0,16610.321300000000000,22284.153100000000000,29084.714400000001000,2006,0
938,824,1375643,34173,Risk 1 (High),TOUHY,60666,42.008536399999997,-87.914428439999995,1,Canvass,2,21617.163300000000000,0,16610.321300000000000,22284.153100000000000,29084.714400000001000,2006,1
939,759,1375695,34183,Risk 1 (High),TOUHY,60666,42.008536399999997,-87.914428439999995,1,Canvass,3,21617.163300000000000,0,16610.321300000000000,22284.153100000000000,29084.714400000001000,2006,1
940,1734,1370023,34185,Risk 1 (High),TOUHY,60666,42.008536399999997,-87.914428439999995,1,Canvass,2,21617.163300000000000,0,16610.321300000000000,22284.153100000000000,29084.714400000001000,2006,1
941,912,1236109,34190,Risk 1 (High),TOUHY,60666,42.008536399999997,-87.914428439999995,1,Canvass,3,21617.163300000000000,0,16610.321300000000000,22284.153100000000000,29084.714400000001000,2006,0
942,1353,1375285,34192,Risk 1 (High),TOUHY,60666,42.008536399999997,-87.914428439999995,1,Canvass,2,21617.163300000000000,0,16610.321300000000000,22284.153100000000000,29084.714400000001000,2006,1
943,926,1375583,34199,Risk 1 (High),TOUHY,60666,42.008536399999997,-87.914428439999995,1,Canvass,2,21617.163300000000000,0,16610.321300000000000,22284.153100000000000,29084.714400000001000,2006,1
944,908,1375578,34201,Risk 1 (High),TOUHY,60666,42.008536399999997,-87.914428439999995,1,Canvass,2,21617.163300000000000,0,16610.321300000000000,22284.153100000000000,29084.714400000001000,2006,1
945,1647,1370029,34203,Risk 1 (High),TOUHY,60666,42.008536399999997,-87.914428439999995,1,Complaint Re-Inspection,3,21617.163300000000000,0,16610.321300000000000,22284.153100000000000,29084.714400000001000,2006,0
946,5070,1353886,34205,Risk 2 (Medium),TOUHY,60666,42.008536399999997,-87.914428439999995,1,Canvass,1,21617.163300000000000,0,16610.321300000000000,22284.153100000000000,29084.714400000001000,2006,1
