FID,Inspection,License__,Risk,Zip,Latitude,Longitude,Pass,Violation,exp,Type,year_built,str_name,d_rodent,d_14crime,d_14san_co,d_14en_com,count_insp
2309,1513144,1473500,Risk 2 (Medium),60629,41.775639150000003,-87.703206859999995,1,1,0,Canvass,1929,KEDZIE,659.616599999999950,209.309400000000010,215.628899999999990,3021.366199999999900,1
2310,1474038,1473501,Risk 2 (Medium),60617,41.703013820000002,-87.526670809999999,1,1,0,Short Form Complaint,1987,AVENUE,499.626500000000020,1019.344800000000000,1133.886800000000000,3107.116399999999900,2
2311,1471504,1473503,Risk 2 (Medium),60634,41.953024749999997,-87.786683240000002,0,1,0,Short Form Complaint,1989,IRVING,198.873200000000000,962.955400000000050,1290.335900000000000,3189.809299999999900,4
2312,1493420,1473504,Risk 2 (Medium),60647,41.930446089999997,-87.687697180000001,1,1,0,Canvass,1969,WESTERN,146.185300000000010,767.369199999999980,244.653600000000010,1478.954700000000000,1
2313,1391441,1473514,Risk 1 (High),60660,41.998063500000001,-87.661977730000004,0,1,0,Complaint Re-Inspection,1922,DEVON,447.421299999999970,639.251499999999960,412.317799999999980,1449.090400000000000,2
2314,1494060,1473518,Risk 2 (Medium),60633,41.644670130000002,-87.540094609999997,0,1,0,Canvass Re-Inspection,1979,AVENUE,230.202000000000000,2197.975600000000200,2507.164200000000200,13312.360600000000000,2
2315,1490726,1473519,Risk 2 (Medium),60618,41.954076280000002,-87.699682159999995,1,1,0,Canvass,1938,IRVING,643.868100000000030,613.108600000000020,96.003399999999999,1756.943900000000000,1
2316,1515206,1473524,Risk 2 (Medium),60609,41.808618520000003,-87.674818009999996,0,1,0,Complaint Re-Inspection,1905,47TH,350.469400000000010,374.444700000000010,455.313100000000020,3569.270599999999800,3
2317,1488229,1473525,Risk 2 (Medium),60608,41.836608419999997,-87.665570570000000,1,1,0,Canvass,1989,ASHLAND,278.842199999999990,637.144800000000030,787.576599999999980,3420.683799999999800,1
2318,1410235,1473526,Risk 2 (Medium),60632,41.818840580000000,-87.724112930000004,1,1,0,Complaint,1952,PULASKI,545.035399999999980,1212.493600000000000,1571.108500000000000,3221.730200000000000,2
2319,1496984,1473724,Risk 2 (Medium),60609,41.801342529999999,-87.674569579999996,1,1,0,Short Form Complaint,1935,51ST,552.725699999999960,337.618499999999980,448.726299999999980,2048.086899999999800,2
2320,1515489,1473886,Risk 1 (High),60614,41.925083970000003,-87.665043990000001,1,1,0,Canvass,1930,FULLERTON,680.660100000000060,261.135200000000000,67.991500000000002,2242.386000000000000,2
2321,1506234,1473964,Risk 1 (High),60634,41.938340259999997,-87.776073470000000,0,1,0,Canvass,1966,BELMONT,318.355099999999990,911.892200000000000,667.654300000000030,3348.493300000000100,3
2322,1372363,1474073,Risk 1 (High),60601,41.886704229999999,-87.628053559999998,1,1,0,Canvass,1990,WACKER,167.646700000000010,466.884900000000020,625.064799999999990,1312.767599999999900,1
2323,1228425,1474110,Risk 1 (High),60604,41.878034430000000,-87.631171409999993,1,1,1,Canvass,1961,JACKSON,467.361400000000000,675.832499999999980,669.031799999999980,784.107800000000000,1
2324,1387678,1474116,Risk 2 (Medium),60619,41.736759929999998,-87.588841700000003,1,1,1,Short Form Complaint,2005,87TH,321.061800000000010,656.103399999999970,804.876899999999980,2680.718600000000200,3
2325,1497790,1474226,Risk 1 (High),60603,41.880124660000000,-87.627871940000006,1,1,0,Complaint,1926,STATE,570.313099999999960,591.891100000000050,412.287199999999980,581.320799999999960,2
2326,1512704,1474276,Risk 1 (High),60641,41.959629399999997,-87.728028739999999,1,1,0,Canvass,1900,N,311.892699999999990,297.668900000000010,459.540399999999980,2187.926899999999900,2
2327,1325144,1474562,Risk 1 (High),60647,41.911216979999999,-87.677333439999998,1,1,0,Canvass,1879,DAMEN,654.853700000000000,306.414699999999980,256.540399999999980,1328.303400000000000,1
2328,1513049,1474614,Risk 1 (High),60608,41.836926769999998,-87.646102979999995,0,1,0,Complaint Re-Inspection,1898,HALSTED,161.793700000000000,607.679300000000010,579.324499999999940,2005.038700000000100,4
2329,1482415,1474638,Risk 1 (High),60640,41.968966500000001,-87.671434509999997,0,1,0,Canvass Re-Inspection,1974,LAWRENCE,363.440699999999990,617.827999999999970,496.244800000000000,1787.238000000000100,3
2330,1491156,1474795,Risk 2 (Medium),60632,41.812374710000000,-87.723608400000003,1,1,0,Canvass,1985,PULASKI,437.763399999999990,915.293900000000010,823.981999999999970,2963.684600000000000,1
2331,1494064,1475173,Risk 1 (High),60657,41.943769019999998,-87.653578859999996,1,1,0,Canvass,1889,CLARK,223.228100000000010,441.172300000000010,543.949600000000030,1683.614800000000100,1
2332,1402158,1475245,Risk 1 (High),60634,41.937990829999997,-87.819451869999995,1,1,0,Canvass,1957,BELMONT,1080.691700000000100,871.711599999999980,675.335600000000000,4621.813900000000100,1
2333,1490601,1475377,Risk 1 (High),60608,41.833940230000003,-87.646038219999994,1,1,0,Canvass,1913,HALSTED,373.080800000000010,430.226800000000030,131.467999999999990,1796.521600000000000,1
2334,1490667,1475501,Risk 2 (Medium),60622,41.906795109999997,-87.667731669999995,1,1,0,Canvass,1912,ASHLAND,188.596900000000010,215.101499999999990,381.068199999999990,1321.080800000000000,1
2335,1459699,1475509,Risk 2 (Medium),60632,41.801124110000003,-87.703920380000000,1,1,0,Canvass,1942,KEDZIE,788.481900000000000,774.100299999999950,536.931100000000010,2614.340000000000100,1
2336,1497386,1475512,Risk 2 (Medium),60618,41.946429559999999,-87.714437239999995,1,1,0,Canvass,1984,ADDISON,372.707900000000000,1301.634700000000100,468.145100000000010,2079.554999999999800,1
2337,1490683,1475713,Risk 2 (Medium),60608,41.866749380000002,-87.668464049999997,1,1,0,Complaint,2005,ROOSEVELT,744.501899999999980,981.092700000000040,907.747700000000010,3210.112299999999800,1
2338,1418531,1475890,Risk 1 (High),60659,41.991919469999999,-87.709631329999993,0,1,0,Canvass Re-Inspection,1965,LINCOLN,242.572900000000000,757.797400000000040,668.866899999999990,3416.906700000000000,3
2339,1482289,1475902,Risk 1 (High),60640,41.963245270000002,-87.673614189999995,0,1,0,Canvass Re-Inspection,1894,SUNNYSIDE,384.112000000000020,656.981599999999960,803.264900000000010,1763.195200000000100,2
2340,1107025,1475925,Risk 1 (High),60640,41.969127190000002,-87.660095339999998,1,1,0,Canvass,1906,LAWRENCE,409.445600000000010,501.175000000000010,261.811399999999990,319.120799999999970,1
2341,1501825,1476021,Risk 1 (High),60625,41.968445250000002,-87.719416580000001,1,1,0,Canvass,1922,W,580.012799999999970,778.664700000000040,363.460300000000020,1809.020500000000100,2
2342,1441301,1476091,Risk 1 (High),60657,41.946897049999997,-87.656443210000006,1,1,0,Canvass,1921,CLARK,579.887500000000050,596.325799999999960,407.097800000000010,2283.520799999999800,1
2343,1467553,1476100,Risk 1 (High),60607,41.876694160000000,-87.633836840000001,1,1,0,Canvass,1910,WELLS,437.546800000000020,692.434399999999980,574.970400000000040,1594.723999999999900,2
2344,1383438,1476348,Risk 1 (High),60607,41.867330480000000,-87.642117429999999,0,1,0,Canvass Re-Inspection,1964,ROOSEVELT,434.823199999999990,1101.936200000000100,703.080199999999990,3010.641500000000200,2
2345,1493506,1476422,Risk 2 (Medium),60618,41.939167830000002,-87.712545989999995,1,1,1,Canvass,1974,BELMONT,560.555200000000010,689.768400000000040,534.618100000000030,2077.369999999999900,1
2346,1512708,1476841,Risk 2 (Medium),60608,41.851271910000001,-87.685765869999997,1,1,0,Canvass,1976,WESTERN,412.064300000000000,305.543900000000010,257.355999999999990,1480.039199999999900,1
2347,1434814,1477112,Risk 2 (Medium),60617,41.722372110000002,-87.574274700000004,1,1,0,Short Form Complaint,2005,95TH,136.023000000000000,348.185700000000000,470.872599999999980,3009.964500000000000,2
2348,1434390,1477297,Risk 1 (High),60656,41.980205239999997,-87.803315690000005,1,1,0,Complaint,1972,HIGGINS,663.349799999999960,970.965100000000010,644.887399999999960,3269.746000000000100,1
2349,1512984,1477344,Risk 1 (High),60616,41.855682930000000,-87.622134970000005,1,1,1,Complaint,2003,INDIANA,525.937999999999990,262.542599999999990,225.657900000000010,1677.260299999999900,2
2350,1491109,1477366,Risk 2 (Medium),60647,41.930496529999999,-87.709511320000004,1,1,0,Canvass Re-Inspection,1974,MILWAUKEE,967.738899999999940,248.424800000000000,323.163500000000000,1172.539700000000000,2
2351,1424607,1477513,Risk 1 (High),60631,41.987481690000003,-87.844858500000001,1,1,0,Canvass,1985,HIGGINS,21087.105299999999000,2841.697299999999800,2861.838000000000200,8565.195900000000600,3
2352,1325188,1477528,Risk 1 (High),60639,41.926174209999999,-87.726671740000000,1,1,0,Canvass,1910,PULASKI,413.334000000000000,895.150899999999980,693.244199999999980,2289.092099999999800,1
2353,1502057,1477634,Risk 1 (High),60641,41.954594849999999,-87.749028539999998,1,1,0,Canvass,1929,MILWAUKEE,1733.235300000000100,389.593900000000020,374.617999999999990,2393.209699999999900,2
2354,1473296,1477723,Risk 1 (High),60622,41.910059840000002,-87.677191230000005,1,1,0,Canvass,1908,MILWAUKEE,915.489000000000030,261.495000000000000,212.829900000000010,1241.968599999999900,1
2355,1199456,1477845,Risk 1 (High),60661,41.881994339999999,-87.639758680000000,0,1,0,Canvass Re-Inspection,1988,MADISON,174.874100000000000,1096.338299999999900,654.412400000000050,1134.812100000000100,2
2356,1501873,1477940,Risk 1 (High),60622,41.896010179999998,-87.677634150000003,1,1,0,Canvass,1904,CHICAGO,520.129299999999940,254.006000000000000,174.996100000000010,1590.222299999999900,2
2357,1497993,1478055,Risk 1 (High),60653,41.809178680000002,-87.622751699999995,1,1,0,Canvass,1903,47TH,426.222399999999990,436.490400000000020,574.576699999999960,1582.234700000000000,2
2358,1418549,1478070,Risk 1 (High),60646,41.997445200000001,-87.762639960000001,1,1,1,Canvass,1952,DEVON,262.226299999999980,853.871800000000010,1205.864600000000100,5866.006000000000300,2
2359,1467266,1478484,Risk 1 (High),60607,41.884507579999998,-87.648023210000005,0,1,1,Canvass Re-Inspection,1879,RANDOLPH,312.970599999999990,523.990599999999970,162.954399999999990,1728.573599999999900,2
2360,1501432,1478486,Risk 1 (High),60641,41.946153350000003,-87.736155539999999,0,1,0,Canvass,1926,ADDISON,257.739500000000020,433.548999999999980,533.257500000000050,2675.728400000000000,3
2361,1490423,1478565,Risk 1 (High),60622,41.895527080000001,-87.699098179999993,0,1,1,Complaint Re-Inspection,1924,CHICAGO,295.528500000000010,547.157000000000040,577.363699999999990,1952.898500000000000,3
2362,1497746,1478885,Risk 1 (High),60625,41.964555580000003,-87.708497589999993,0,1,0,Canvass,2006,KEDZIE,677.928900000000000,828.088399999999980,282.071800000000000,1709.665900000000000,3
2363,1493299,1479249,Risk 1 (High),60625,41.965806129999997,-87.693867490000002,1,1,0,Canvass,1920,ROCKWELL,814.395300000000020,631.249800000000050,499.361300000000030,1855.262800000000000,1
2364,1460057,1479275,Risk 1 (High),60613,41.952558549999999,-87.677475029999997,1,1,0,Canvass,1932,LINCOLN,348.094200000000000,708.497200000000020,292.176699999999980,1917.502300000000100,1
2365,1501486,1479396,Risk 1 (High),60654,41.894145479999999,-87.631042500000007,1,1,0,Canvass,1876,CLARK,445.826000000000020,501.581099999999990,674.739799999999950,1537.100400000000000,2
2366,1401972,1479601,Risk 1 (High),60632,41.808186310000004,-87.707433690000002,1,1,0,Canvass,1923,47TH,494.074299999999990,293.089499999999990,470.167599999999990,2318.185599999999800,1
2367,1497107,1479631,Risk 1 (High),60615,41.795076280000004,-87.587441900000002,1,1,1,Complaint,1929,55TH,196.909400000000010,465.620000000000000,529.596099999999980,1925.070099999999900,2
2368,1441277,1479950,Risk 1 (High),60657,41.945324859999999,-87.655175639999996,1,1,0,Canvass,1911,CLARK,137.912299999999990,465.728700000000000,168.371299999999990,2262.249699999999800,1
2369,1464425,1479953,Risk 1 (High),60660,41.997666260000003,-87.670335019999996,0,1,0,Complaint Re-Inspection,1905,CLARK,699.148500000000010,692.439600000000040,339.273500000000010,1998.985200000000100,4
2370,1491107,1488054,Risk 1 (High),60634,41.953029659999999,-87.786287680000001,0,1,0,Canvass Re-Inspection,1940,IRVING,220.778899999999990,953.324600000000030,1230.736900000000100,3188.054799999999900,2
2371,1307619,1488177,Risk 1 (High),60629,41.776073199999999,-87.722841250000002,1,1,0,Short Form Complaint,1968,PULASKI,1220.559400000000100,713.272399999999950,704.678999999999970,4496.460799999999800,2
2372,1471419,1488341,Risk 2 (Medium),60634,41.945660169999996,-87.776622419999995,1,1,0,Short Form Complaint,2006,ADDISON,263.562900000000010,946.436400000000050,728.594000000000050,3448.881800000000100,3
2373,1494046,1488400,Risk 1 (High),60633,41.652397890000003,-87.547007789999995,1,1,0,Canvass,1954,BALTIMORE,593.737300000000000,522.726499999999990,517.448800000000010,10267.814300000000000,1
2374,1512809,1488496,Risk 1 (High),60632,41.807672490000002,-87.730609900000005,0,1,0,Canvass Re-Inspection,1961,47TH,307.226000000000000,552.837899999999990,332.421100000000020,3639.105500000000100,3
2375,1496342,1488797,Risk 1 (High),60610,41.892778919999998,-87.629539230000006,0,1,0,Canvass Re-Inspection,2003,DEARBORN,483.942700000000000,449.752999999999990,469.666600000000020,1020.414500000000000,2
2376,1471399,1488838,Risk 1 (High),60634,41.942680789999997,-87.806767940000000,1,1,0,Complaint,1958,HARLEM,1058.663100000000000,458.388899999999980,1033.947899999999900,3009.666099999999900,3
2377,1501704,1488911,Risk 1 (High),60618,41.933098680000001,-87.713779759999994,0,1,1,Canvass Re-Inspection,1910,MILWAUKEE,5120.145599999999800,224.547599999999990,375.473200000000020,1730.315700000000100,3
2378,1199497,1488939,Risk 1 (High),60661,41.886911349999998,-87.645863759999997,0,1,0,Suspected Food Poisoning Re-inspection,2005,FULTON,332.142100000000030,462.930499999999990,501.684300000000010,1592.282700000000000,2
2379,1497948,1488966,Risk 1 (High),60618,41.946823400000000,-87.688112630000006,0,0,1,Canvass,1974,WESTERN,524.765700000000040,404.375600000000020,577.177699999999960,1756.668600000000000,3
2380,1424610,1488968,Risk 1 (High),60631,41.987409599999999,-87.844388660000007,0,1,1,Canvass Re-Inspection,2005,HIGGINS,422.284699999999990,2759.624899999999800,2789.318600000000100,8475.098599999999400,4
2381,1473226,1489003,Risk 2 (Medium),60707,41.909040120000000,-87.802621959999996,1,1,0,Canvass,1995,NORTH,791.789700000000040,1062.840700000000000,595.469399999999950,3526.142499999999900,1
2382,1512730,1489064,Risk 1 (High),60622,41.903226760000003,-87.681491219999998,1,1,1,Canvass,1884,DIVISION,529.672699999999960,285.829099999999980,337.967800000000010,1243.974700000000000,2
2383,1092913,1489621,Risk 2 (Medium),60657,41.939994560000002,-87.650885509999995,1,1,0,Canvass,1911,CLARK,306.940499999999990,285.215199999999980,407.247099999999990,240.936500000000000,1
2384,1418228,1489647,Risk 1 (High),60625,41.968578960000002,-87.706773889999994,1,1,0,Canvass,1918,LAWRENCE,207.853500000000000,713.094100000000030,578.245800000000030,1376.696899999999900,1
2385,1391405,1489719,Risk 1 (High),60626,42.002740090000003,-87.672062620000005,0,1,1,Canvass Re-Inspection,1953,CLARK,306.531200000000010,428.245499999999990,191.908199999999990,1884.495500000000000,2
2386,1383404,1489731,Risk 1 (High),60607,41.881664880000002,-87.660857050000004,0,1,0,Complaint Re-Inspection,1904,MADISON,190.295999999999990,513.541500000000040,273.733700000000000,650.045899999999960,2
2387,1497410,1490003,Risk 2 (Medium),60642,41.896150790000000,-87.655799959999996,1,1,1,Canvass,1879,CHICAGO,200.232800000000000,751.034700000000040,385.614600000000000,1991.163299999999900,1
2388,1307606,1490035,Risk 2 (Medium),60621,41.769155339999998,-87.626812680000000,0,1,1,Complaint Re-Inspection,1889,LAFAYETTE,573.540499999999950,527.352600000000050,777.311500000000020,2546.924599999999800,5
2389,1329758,1490057,Risk 1 (High),60639,41.928847220000002,-87.785781020000002,1,1,0,Canvass,2005,NARRAGANSETT,618.098399999999970,1037.610600000000000,644.454700000000000,3142.323400000000200,1
2390,1395524,1490060,Risk 1 (High),60622,41.898687459999998,-87.667217160000007,0,1,1,Complaint Re-Inspection,2006,ASHLAND,778.989400000000050,283.109899999999980,205.170500000000000,1121.234999999999900,2
2391,1464407,1490213,Risk 1 (High),60626,42.012010230000001,-87.674686289999997,1,1,1,Canvass,1911,CLARK,239.730999999999990,883.363799999999970,618.790300000000000,1469.271900000000000,1
2392,1402092,1490322,Risk 1 (High),60640,41.979895360000000,-87.668135640000003,0,1,0,Canvass Re-Inspection,1920,CLARK,338.107500000000020,438.911700000000000,543.779700000000050,1530.833000000000100,2
2393,1501289,1490824,Risk 1 (High),60608,41.853828729999996,-87.695656400000004,0,1,0,Complaint Re-Inspection,1904,CALIFORNIA,735.861099999999960,480.800599999999970,334.007900000000010,1929.244799999999900,5
2394,1434775,1490864,Risk 1 (High),60610,41.890955210000001,-87.634200440000001,0,1,0,Complaint Re-Inspection,2004,WELLS,1352.057499999999900,610.534700000000040,443.622599999999980,1195.533300000000100,3
2395,1512269,1491022,Risk 1 (High),60617,41.738782129999997,-87.585102969999994,1,1,0,Complaint,1923,STONY,448.204099999999980,573.682400000000030,629.597200000000040,3071.301399999999800,2
2396,1107050,1491355,Risk 2 (Medium),60640,41.965479899999998,-87.659507770000005,1,1,0,Canvass,2006,WILSON,114.567600000000000,571.244599999999990,447.566500000000020,1652.626299999999900,1
